TransactionID,CustomerID,Date,ProductID,Price_Customer,Qty,TotalAmount,StoreID,Age,Gender,Marital Status,Income,Product Name,Price_Product,StoreName,GroupStore,Type
TR49201,233,2022-09-19,P9,10000,3,30000,12,43,1,0,5.69,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR69908,321,2022-11-11,P9,10000,5,50000,12,45,0,0,8.03,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR45350,285,2022-10-08,P9,10000,1,10000,12,20,0,1,0.0,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR28506,230,2022-07-01,P9,10000,3,30000,12,40,1,0,4.32,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR51313,156,2022-11-20,P9,10000,2,20000,12,44,0,0,3.87,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR63083,344,2022-06-28,P9,10000,1,10000,12,47,1,0,5.63,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR48241,85,2022-05-18,P9,10000,4,40000,12,59,1,0,7.89,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR54176,13,2022-02-24,P9,10000,1,10000,12,23,0,1,2.03,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR3310,2,2022-09-09,P9,10000,1,10000,12,60,1,0,6.23,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR10884,300,2022-02-03,P9,10000,1,10000,12,25,1,1,4.22,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR20445,217,2022-05-15,P9,10000,3,30000,12,39,1,1,6.96,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR72876,434,2022-07-05,P9,10000,7,70000,12,37,0,0,9.33,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR51241,107,2022-07-13,P9,10000,7,70000,12,38,1,0,9.85,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR33794,169,2022-01-20,P9,10000,6,60000,12,34,0,0,3.97,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR84344,44,2022-12-07,P9,10000,5,50000,12,40,0,0,10.65,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR17567,435,2022-09-28,P9,10000,6,60000,12,29,1,0,3.61,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR48377,294,2022-09-03,P9,10000,1,10000,12,54,1,0,19.07,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR40538,96,2022-08-08,P9,10000,7,70000,12,55,0,0,13.67,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR61203,180,2022-09-09,P9,10000,4,40000,12,22,1,0,4.07,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR96509,298,2022-08-02,P9,10000,7,70000,12,38,1,0,8.99,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR374,57,2022-03-30,P9,10000,7,70000,12,33,1,0,6.5,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR40627,101,2022-03-02,P9,10000,7,70000,12,61,1,0,54.2,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR81906,101,2022-07-10,P9,10000,2,20000,12,61,1,0,54.2,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR38231,384,2022-02-16,P9,10000,7,70000,12,59,1,0,4.42,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR46911,400,2022-12-16,P9,10000,1,10000,12,23,1,1,2.79,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR57125,353,2022-06-26,P9,10000,3,30000,12,25,0,1,1.32,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR19550,174,2022-09-07,P9,10000,6,60000,12,45,1,0,17.34,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR33457,15,2022-11-06,P9,10000,7,70000,12,30,0,0,4.52,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR79620,212,2022-04-03,P9,10000,4,40000,12,36,0,0,7.96,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR260,325,2022-07-10,P9,10000,2,20000,12,37,0,1,3.25,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR70430,132,2022-06-27,P9,10000,7,70000,12,41,0,0,17.69,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR72028,242,2022-03-12,P9,10000,4,40000,12,56,1,0,6.98,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade
TR6391,165,2022-03-05,P2,3200,6,19200,12,44,1,0,14.58,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR84116,160,2022-06-28,P2,3200,7,22400,12,48,1,0,12.57,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR74928,118,2022-07-13,P2,3200,3,9600,12,20,1,1,3.28,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR32033,224,2022-05-16,P2,3200,3,9600,12,29,0,0,3.31,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR61819,21,2022-04-29,P2,3200,7,22400,12,52,0,0,12.72,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR95208,36,2022-02-16,P2,3200,7,22400,12,32,1,0,10.4,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR52498,297,2022-02-28,P2,3200,3,9600,12,41,1,0,12.13,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR60922,297,2022-10-04,P2,3200,6,19200,12,41,1,0,12.13,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR11638,67,2022-06-01,P2,3200,5,16000,12,19,0,1,0.0,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR16930,137,2022-05-13,P2,3200,4,12800,12,34,1,0,6.36,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR82224,246,2022-10-01,P2,3200,3,9600,12,40,1,1,21.81,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR79753,16,2022-06-21,P2,3200,4,12800,12,52,0,0,11.8,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR9684,16,2022-08-31,P2,3200,5,16000,12,52,0,0,11.8,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR64665,216,2022-08-13,P2,3200,7,22400,12,30,0,0,4.82,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR75263,150,2022-01-04,P2,3200,5,16000,12,61,1,0,8.56,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR94512,404,2022-04-17,P2,3200,3,9600,12,22,0,1,2.69,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR7848,169,2022-01-06,P2,3200,7,22400,12,34,0,0,3.97,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR89153,435,2022-09-30,P2,3200,6,19200,12,29,1,0,3.61,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR94022,119,2022-07-13,P2,3200,4,12800,12,26,1,1,5.54,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR20178,97,2022-01-11,P2,3200,5,16000,12,51,1,0,20.22,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR60927,89,2022-06-13,P2,3200,7,22400,12,32,0,0,9.68,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR22096,152,2022-01-27,P2,3200,7,22400,12,59,1,0,10.68,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR78838,205,2022-04-02,P2,3200,5,16000,12,46,0,0,3.83,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR64729,252,2022-08-30,P2,3200,7,22400,12,18,1,1,0.0,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR36767,310,2022-12-18,P2,3200,4,12800,12,23,0,0,4.17,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR77629,330,2022-03-30,P2,3200,4,12800,12,61,1,0,7.0,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR87911,428,2022-02-22,P2,3200,5,16000,12,60,1,0,4.49,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR99335,247,2022-04-23,P2,3200,5,16000,12,33,1,0,8.11,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR90873,412,2022-04-20,P2,3200,6,19200,12,18,1,1,0.0,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR23073,336,2022-08-11,P2,3200,4,12800,12,51,0,1,10.84,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR49863,221,2022-02-27,P2,3200,6,19200,12,23,1,1,7.5,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR86702,388,2022-08-07,P2,3200,6,19200,12,44,1,0,16.12,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR55482,139,2022-05-19,P2,3200,3,9600,12,38,1,0,5.17,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR77689,345,2022-11-17,P2,3200,6,19200,12,31,0,0,5.06,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR42976,315,2022-08-07,P2,3200,3,9600,12,29,1,0,4.18,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR57321,200,2022-03-20,P2,3200,4,12800,12,25,0,0,2.39,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR90285,166,2022-03-08,P2,3200,3,9600,12,33,0,0,3.33,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR50048,158,2022-11-21,P2,3200,7,22400,12,49,1,0,5.6,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR58929,348,2022-07-19,P2,3200,7,22400,12,29,1,0,4.64,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade
TR32490,183,2022-03-26,P10,15000,4,60000,12,27,1,1,0.18,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR62377,14,2022-05-03,P10,15000,4,60000,12,58,1,0,10.18,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR47790,34,2022-03-06,P10,15000,5,75000,12,45,0,0,6.36,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR5271,144,2022-04-27,P10,15000,2,30000,12,34,0,0,10.01,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR67563,243,2022-08-16,P10,15000,4,60000,12,38,0,0,3.34,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR66136,440,2022-05-19,P10,15000,2,30000,12,40,0,0,3.47,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR57833,355,2022-08-03,P10,15000,2,30000,12,19,1,1,0.0,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR1882,13,2022-11-30,P10,15000,5,75000,12,23,0,1,2.03,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR36166,256,2022-11-01,P10,15000,5,75000,12,56,0,0,7.09,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR19079,427,2022-11-21,P10,15000,5,75000,12,54,0,0,16.88,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR38488,216,2022-03-06,P10,15000,1,15000,12,30,0,0,4.82,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR26684,40,2022-09-03,P10,15000,2,30000,12,19,0,1,3.48,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR6404,177,2022-03-10,P10,15000,5,75000,12,33,1,0,8.06,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR39176,356,2022-04-03,P10,15000,5,75000,12,56,0,0,13.25,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR10973,258,2022-09-11,P10,15000,5,75000,12,51,0,0,12.57,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR22459,362,2022-01-22,P10,15000,5,75000,12,25,0,1,7.47,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR28303,10,2022-12-30,P10,15000,4,60000,12,34,1,2,4.0,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR12791,172,2022-08-06,P10,15000,4,60000,12,57,1,0,8.96,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR21521,219,2022-01-27,P10,15000,3,45000,12,39,0,1,9.73,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR21109,214,2022-11-14,P10,15000,4,60000,12,52,0,0,13.14,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR79324,42,2022-07-03,P10,15000,2,30000,12,60,0,0,10.28,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR4767,195,2022-09-12,P10,15000,5,75000,12,31,1,0,10.91,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR76486,293,2022-12-23,P10,15000,3,45000,12,54,0,0,10.4,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR99925,280,2022-10-25,P10,15000,5,75000,12,60,1,0,9.57,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR42847,220,2022-12-07,P10,15000,5,75000,12,45,0,0,16.35,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR13708,39,2022-07-04,P10,15000,2,30000,12,66,1,0,6.19,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR63497,396,2022-12-24,P10,15000,1,15000,12,36,1,0,9.18,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR58006,365,2022-02-03,P10,15000,3,45000,12,28,0,1,6.05,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR68002,313,2022-09-30,P10,15000,5,75000,12,46,0,0,15.39,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR82098,29,2022-04-12,P10,15000,2,30000,12,59,1,0,10.5,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR54890,364,2022-02-27,P10,15000,4,60000,12,27,1,0,3.41,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR95986,425,2022-04-16,P10,15000,3,45000,12,58,1,0,7.22,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR27961,126,2022-12-03,P10,15000,4,60000,12,56,0,0,15.75,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR9709,94,2022-03-03,P10,15000,2,30000,12,53,0,0,12.94,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR95157,315,2022-02-10,P10,15000,1,15000,12,29,1,0,4.18,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR77885,82,2022-04-14,P10,15000,5,75000,12,60,1,0,6.24,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR82078,166,2022-03-12,P10,15000,3,45000,12,33,0,0,3.33,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR18349,75,2022-11-24,P10,15000,1,15000,12,34,0,0,9.69,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR37179,371,2022-06-24,P10,15000,3,45000,12,25,0,0,3.06,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR15423,192,2022-08-12,P10,15000,1,15000,12,26,0,1,4.47,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade
TR28233,233,2022-12-05,P6,18000,1,18000,12,43,1,0,5.69,Cashew,18000,Prestasi Utama,Prestasi,General Trade
TR26678,321,2022-02-01,P6,18000,3,54000,12,45,0,0,8.03,Cashew,18000,Prestasi Utama,Prestasi,General Trade
TR16185,117,2022-08-22,P6,18000,1,18000,12,45,1,0,12.55,Cashew,18000,Prestasi Utama,Prestasi,General Trade
TR40245,355,2022-01-16,P6,18000,3,54000,12,19,1,1,0.0,Cashew,18000,Prestasi Utama,Prestasi,General Trade
TR34015,161,2022-08-02,P6,18000,3,54000,12,41,0,0,20.02,Cashew,18000,Prestasi Utama,Prestasi,General Trade
TR42458,415,2022-01-10,P6,18000,3,54000,12,44,0,0,18.57,Cashew,18000,Prestasi Utama,Prestasi,General Trade
TR30075,162,2022-01-04,P6,18000,2,36000,12,49,0,0,11.46,Cashew,18000,Prestasi Utama,Prestasi,General Trade
TR12401,17,2022-02-17,P6,18000,1,18000,12,35,0,0,3.14,Cashew,18000,Prestasi Utama,Prestasi,General Trade
TR97807,324,2022-01-13,P6,18000,3,54000,12,36,1,0,10.59,Cashew,18000,Prestasi Utama,Prestasi,General Trade
TR17660,209,2022-08-29,P6,18000,3,54000,12,47,0,1,2.55,Cashew,18000,Prestasi Utama,Prestasi,General Trade
TR35997,83,2022-06-30,P6,18000,1,18000,12,34,1,0,10.88,Cashew,18000,Prestasi Utama,Prestasi,General Trade
TR19590,258,2022-01-20,P6,18000,2,36000,12,51,0,0,12.57,Cashew,18000,Prestasi Utama,Prestasi,General Trade
TR37742,252,2022-12-27,P6,18000,3,54000,12,18,1,1,0.0,Cashew,18000,Prestasi Utama,Prestasi,General Trade
TR28219,280,2022-07-09,P6,18000,1,18000,12,60,1,0,9.57,Cashew,18000,Prestasi Utama,Prestasi,General Trade
TR35207,239,2022-06-22,P6,18000,4,72000,12,41,1,0,6.55,Cashew,18000,Prestasi Utama,Prestasi,General Trade
TR33826,46,2022-05-04,P6,18000,4,72000,12,36,1,0,8.31,Cashew,18000,Prestasi Utama,Prestasi,General Trade
TR43929,358,2022-09-14,P6,18000,3,54000,12,32,1,0,3.2,Cashew,18000,Prestasi Utama,Prestasi,General Trade
TR13542,173,2022-10-03,P6,18000,3,54000,12,59,0,0,4.59,Cashew,18000,Prestasi Utama,Prestasi,General Trade
TR76340,287,2022-01-01,P4,12000,4,48000,12,36,0,1,3.7,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR19042,250,2022-06-05,P4,12000,1,12000,12,30,1,0,3.96,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR56568,136,2022-04-20,P4,12000,2,24000,12,28,1,0,2.96,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR13063,366,2022-12-18,P4,12000,2,24000,12,18,0,1,0.0,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR35363,161,2022-12-03,P4,12000,3,36000,12,41,0,0,20.02,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR73071,134,2022-01-05,P4,12000,4,48000,12,50,0,0,18.62,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR75655,134,2022-12-05,P4,12000,1,12000,12,50,0,0,18.62,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR24331,9,2022-07-05,P4,12000,2,24000,12,33,0,0,9.92,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR43071,164,2022-10-11,P4,12000,2,24000,12,18,1,1,0.0,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR44058,162,2022-05-22,P4,12000,1,12000,12,49,0,0,11.46,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR4732,231,2022-06-26,P4,12000,4,48000,12,51,1,0,16.59,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR51404,216,2022-11-13,P4,12000,4,48000,12,30,0,0,4.82,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR68706,150,2022-03-06,P4,12000,3,36000,12,61,1,0,8.56,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR50914,404,2022-01-11,P4,12000,4,48000,12,22,0,1,2.69,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR72720,6,2022-06-27,P4,12000,3,36000,12,23,0,0,2.33,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR33898,133,2022-07-29,P4,12000,4,48000,12,47,1,0,20.81,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR58302,245,2022-06-22,P4,12000,1,12000,12,26,1,0,4.58,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR64560,195,2022-01-30,P4,12000,1,12000,12,31,1,0,10.91,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR18844,381,2022-07-11,P4,12000,4,48000,12,39,0,0,6.92,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR60591,363,2022-05-02,P4,12000,4,48000,12,35,0,0,6.05,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR71116,247,2022-07-02,P4,12000,5,60000,12,33,1,0,8.11,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR33538,186,2022-10-29,P4,12000,3,36000,12,34,1,0,4.02,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR35950,86,2022-10-06,P4,12000,3,36000,12,60,1,0,9.54,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR75463,392,2022-03-27,P4,12000,2,24000,12,45,0,0,19.68,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR36462,358,2022-09-04,P4,12000,2,24000,12,32,1,0,3.2,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR67617,173,2022-11-19,P4,12000,3,36000,12,59,0,0,4.59,Potato Chip,12000,Prestasi Utama,Prestasi,General Trade
TR20170,165,2022-07-23,P3,7500,2,15000,13,44,1,0,14.58,Crackers,7500,Buana,Buana,General Trade
TR45940,160,2022-09-04,P3,7500,1,7500,13,48,1,0,12.57,Crackers,7500,Buana,Buana,General Trade
TR64044,386,2022-06-22,P3,7500,1,7500,13,33,0,0,6.95,Crackers,7500,Buana,Buana,General Trade
TR51972,386,2022-12-24,P3,7500,5,37500,13,33,0,0,6.95,Crackers,7500,Buana,Buana,General Trade
TR31406,237,2022-02-14,P3,7500,3,22500,13,35,1,0,8.14,Crackers,7500,Buana,Buana,General Trade
TR56306,237,2022-04-20,P3,7500,4,30000,13,35,1,0,8.14,Crackers,7500,Buana,Buana,General Trade
TR96262,62,2022-04-24,P3,7500,2,15000,13,51,1,0,13.62,Crackers,7500,Buana,Buana,General Trade
TR83980,167,2022-09-23,P3,7500,4,30000,13,28,1,0,2.91,Crackers,7500,Buana,Buana,General Trade
TR81068,306,2022-06-23,P3,7500,3,22500,13,49,0,0,16.52,Crackers,7500,Buana,Buana,General Trade
TR81233,71,2022-01-17,P3,7500,6,45000,13,46,0,0,12.42,Crackers,7500,Buana,Buana,General Trade
TR59734,20,2022-02-26,P3,7500,3,22500,13,43,0,0,18.91,Crackers,7500,Buana,Buana,General Trade
TR7264,102,2022-10-18,P3,7500,1,7500,13,39,0,0,6.44,Crackers,7500,Buana,Buana,General Trade
TR90445,140,2022-03-17,P3,7500,5,37500,13,54,0,0,9.57,Crackers,7500,Buana,Buana,General Trade
TR25493,131,2022-02-15,P3,7500,4,30000,13,25,0,1,7.12,Crackers,7500,Buana,Buana,General Trade
TR18419,444,2022-01-03,P3,7500,5,37500,13,53,0,0,15.31,Crackers,7500,Buana,Buana,General Trade
TR26924,216,2022-06-11,P3,7500,6,45000,13,30,0,0,4.82,Crackers,7500,Buana,Buana,General Trade
TR90674,150,2022-10-15,P3,7500,2,15000,13,61,1,0,8.56,Crackers,7500,Buana,Buana,General Trade
TR3743,83,2022-01-18,P3,7500,4,30000,13,34,1,0,10.88,Crackers,7500,Buana,Buana,General Trade
TR3414,56,2022-01-19,P3,7500,2,15000,13,20,1,1,1.0,Crackers,7500,Buana,Buana,General Trade
TR96145,326,2022-08-30,P3,7500,3,22500,13,24,1,1,2.69,Crackers,7500,Buana,Buana,General Trade
TR37048,281,2022-02-07,P3,7500,2,15000,13,35,0,0,3.03,Crackers,7500,Buana,Buana,General Trade
TR90164,376,2022-09-23,P3,7500,5,37500,13,44,0,0,14.65,Crackers,7500,Buana,Buana,General Trade
TR64509,349,2022-06-14,P3,7500,4,30000,13,37,0,0,5.96,Crackers,7500,Buana,Buana,General Trade
TR45029,422,2022-04-10,P3,7500,3,22500,13,21,1,1,3.88,Crackers,7500,Buana,Buana,General Trade
TR84178,10,2022-04-25,P3,7500,1,7500,13,34,1,2,4.0,Crackers,7500,Buana,Buana,General Trade
TR40284,127,2022-04-14,P3,7500,4,30000,13,27,0,0,2.07,Crackers,7500,Buana,Buana,General Trade
TR2485,384,2022-04-07,P3,7500,6,45000,13,59,1,0,4.42,Crackers,7500,Buana,Buana,General Trade
TR27258,195,2022-12-28,P3,7500,6,45000,13,31,1,0,10.91,Crackers,7500,Buana,Buana,General Trade
TR74166,280,2022-05-19,P3,7500,1,7500,13,60,1,0,9.57,Crackers,7500,Buana,Buana,General Trade
TR9609,141,2022-11-25,P3,7500,3,22500,13,65,1,0,9.94,Crackers,7500,Buana,Buana,General Trade
TR65065,353,2022-11-06,P3,7500,1,7500,13,25,0,1,1.32,Crackers,7500,Buana,Buana,General Trade
TR84736,47,2022-05-04,P3,7500,3,22500,13,35,1,0,9.56,Crackers,7500,Buana,Buana,General Trade
TR93271,47,2022-04-23,P3,7500,1,7500,13,35,1,0,9.56,Crackers,7500,Buana,Buana,General Trade
TR71889,198,2022-10-22,P3,7500,2,15000,13,45,0,0,10.69,Crackers,7500,Buana,Buana,General Trade
TR41780,200,2022-11-18,P3,7500,2,15000,13,25,0,0,2.39,Crackers,7500,Buana,Buana,General Trade
TR85194,390,2022-08-31,P3,7500,4,30000,13,20,1,1,3.7,Crackers,7500,Buana,Buana,General Trade
TR74904,348,2022-10-19,P3,7500,6,45000,13,29,1,0,4.64,Crackers,7500,Buana,Buana,General Trade
TR42824,283,2022-05-14,P8,16000,2,32000,13,19,1,1,0.0,Oat,16000,Buana,Buana,General Trade
TR85016,18,2022-12-31,P8,16000,3,48000,13,47,0,0,13.6,Oat,16000,Buana,Buana,General Trade
TR42197,24,2022-09-26,P8,16000,2,32000,13,37,0,0,9.53,Oat,16000,Buana,Buana,General Trade
TR43466,118,2022-01-07,P8,16000,1,16000,13,20,1,1,3.28,Oat,16000,Buana,Buana,General Trade
TR41940,21,2022-10-06,P8,16000,1,16000,13,52,0,0,12.72,Oat,16000,Buana,Buana,General Trade
TR1669,194,2022-12-10,P8,16000,2,32000,13,31,1,0,4.33,Oat,16000,Buana,Buana,General Trade
TR67334,354,2022-09-07,P8,16000,3,48000,13,53,1,0,16.94,Oat,16000,Buana,Buana,General Trade
TR5434,135,2022-12-19,P8,16000,1,16000,13,41,0,0,3.28,Oat,16000,Buana,Buana,General Trade
TR98735,303,2022-04-13,P8,16000,3,48000,13,45,0,0,10.34,Oat,16000,Buana,Buana,General Trade
TR42571,225,2022-04-21,P8,16000,1,16000,13,59,1,0,10.59,Oat,16000,Buana,Buana,General Trade
TR9718,92,2022-02-28,P8,16000,2,32000,13,60,0,0,10.72,Oat,16000,Buana,Buana,General Trade
TR3740,107,2022-10-15,P8,16000,2,32000,13,38,1,0,9.85,Oat,16000,Buana,Buana,General Trade
TR49427,169,2022-12-05,P8,16000,1,16000,13,34,0,0,3.97,Oat,16000,Buana,Buana,General Trade
TR42401,44,2022-11-25,P8,16000,1,16000,13,40,0,0,10.65,Oat,16000,Buana,Buana,General Trade
TR14202,119,2022-08-10,P8,16000,2,32000,13,26,1,1,5.54,Oat,16000,Buana,Buana,General Trade
TR52817,245,2022-12-28,P8,16000,2,32000,13,26,1,0,4.58,Oat,16000,Buana,Buana,General Trade
TR24135,288,2022-06-10,P8,16000,3,48000,13,22,0,1,0.0,Oat,16000,Buana,Buana,General Trade
TR5327,128,2022-04-02,P8,16000,2,32000,13,0,1,0,6.77,Oat,16000,Buana,Buana,General Trade
TR88072,60,2022-04-02,P8,16000,2,32000,13,56,0,0,10.61,Oat,16000,Buana,Buana,General Trade
TR53829,60,2022-03-14,P8,16000,2,32000,13,56,0,0,10.61,Oat,16000,Buana,Buana,General Trade
